D¡a ;Mes ;Anio;Fc;Pto. Vta;Nro Compr.;Nombre del Cliente;CUIT;Alicuota (IVA);Neto ;IVA;IVA Percep;IIBB Percep;Act Vs Percep;Imp Internos;No Gravados;Exentos ;Total;;;;;
01;07;2017;082-TIQUE - FACTURA B;0002;00017383;Consumidor Final ;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
01;07;2017;082-TIQUE - FACTURA B;0002;00017384;Consumidor Final ;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
01;07;2017;082-TIQUE - FACTURA B;0002;00017385;Consumidor Final ;20000000001;21% 0005;68,18;14,32;0,00;0,00;0,00;0,00;0,00;0,00;82,50;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017386;Consumidor Final ;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017387;Consumidor Final ;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017388;Consumidor Final ;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017389;Consumidor Final ;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017390;Consumidor Final ;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017391;Consumidor Final ;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017392;Consumidor Final ;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017393;Consumidor Final ;20000000001;21% 0005;172,11;36,14;0,00;0,00;0,00;0,00;0,00;0,00;208,25;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017394;Consumidor Final ;20000000001;21% 0005;181,82;38,18;0,00;0,00;0,00;0,00;0,00;0,00;220,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017395;Consumidor Final ;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017396;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017397;Consumidor Final ;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017398;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017399;Consumidor Final ;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017400;Consumidor Final ;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017401;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017402;Consumidor Final ;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017403;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017404;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017405;Consumidor Final ;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017406;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017407;Consumidor Final ;20000000001;21% 0005;148,76;31,24;0,00;0,00;0,00;0,00;0,00;0,00;180,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017408;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017409;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017410;Consumidor Final ;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017411;Consumidor Final ;20000000001;21% 0005;115,70;24,30;0,00;0,00;0,00;0,00;0,00;0,00;140,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017412;Consumidor Final ;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017413;Consumidor Final ;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
02;07;2017;082-TIQUE - FACTURA B;0002;00017414;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017415;Consumidor Final ;20000000001;21% 0005;35,12;7,38;0,00;0,00;0,00;0,00;0,00;0,00;42,50;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017416;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017417;Consumidor Final ;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017418;Consumidor Final ;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017419;Consumidor Final ;20000000001;21% 0005;144,63;30,37;0,00;0,00;0,00;0,00;0,00;0,00;175,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017420;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017421;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017422;Consumidor Final ;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017423;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017424;Consumidor Final ;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017425;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017426;Consumidor Final ;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017427;Consumidor Final ;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017428;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017429;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017430;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017431;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017432;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017433;Consumidor Final ;20000000001;21% 0005;177,69;37,31;0,00;0,00;0,00;0,00;0,00;0,00;215,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017434;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017435;Consumidor Final ;20000000001;21% 0005;78,51;16,49;0,00;0,00;0,00;0,00;0,00;0,00;95,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017436;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017437;Consumidor Final ;20000000001;21% 0005;73,76;15,49;0,00;0,00;0,00;0,00;0,00;0,00;89,25;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017438;Consumidor Final ;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017439;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017440;Consumidor Final ;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017441;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017442;Consumidor Final ;20000000001;21% 0005;157,02;32,98;0,00;0,00;0,00;0,00;0,00;0,00;190,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017443;Consumidor Final ;20000000001;21% 0005;185,95;39,05;0,00;0,00;0,00;0,00;0,00;0,00;225,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017444;Consumidor Final ;20000000001;21% 0005;28,10;5,90;0,00;0,00;0,00;0,00;0,00;0,00;34,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017445;Consumidor Final ;20000000001;21% 0005;115,70;24,30;0,00;0,00;0,00;0,00;0,00;0,00;140,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017446;Consumidor Final ;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017447;Consumidor Final ;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017448;Consumidor Final ;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017449;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017450;Consumidor Final ;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
03;07;2017;082-TIQUE - FACTURA B;0002;00017451;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017452;Consumidor Final ;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017453;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017454;Consumidor Final ;20000000001;21% 0005;115,70;24,30;0,00;0,00;0,00;0,00;0,00;0,00;140,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017455;Consumidor Final ;20000000001;21% 0005;42,15;8,85;0,00;0,00;0,00;0,00;0,00;0,00;51,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017456;Consumidor Final ;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017457;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017458;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017459;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017460;Consumidor Final ;20000000001;21% 0005;77,27;16,23;0,00;0,00;0,00;0,00;0,00;0,00;93,50;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017461;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017462;Consumidor Final ;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017463;Consumidor Final ;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017464;Consumidor Final ;20000000001;21% 0005;136,36;28,64;0,00;0,00;0,00;0,00;0,00;0,00;165,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017465;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017466;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017467;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017468;Consumidor Final ;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017469;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017470;Consumidor Final ;20000000001;21% 0005;78,51;16,49;0,00;0,00;0,00;0,00;0,00;0,00;95,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017471;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017472;Consumidor Final ;20000000001;21% 0005;78,51;16,49;0,00;0,00;0,00;0,00;0,00;0,00;95,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017473;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017474;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017475;Consumidor Final ;20000000001;21% 0005;78,51;16,49;0,00;0,00;0,00;0,00;0,00;0,00;95,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017476;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017477;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017478;Consumidor Final ;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017479;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017480;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017481;Consumidor Final ;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017482;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017483;Consumidor Final ;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017484;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017485;Consumidor Final ;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017486;Consumidor Final ;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017487;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017488;Consumidor Final ;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017489;Consumidor Final ;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017490;Consumidor Final ;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017491;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017492;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017493;Consumidor Final ;20000000001;21% 0005;210,74;44,26;0,00;0,00;0,00;0,00;0,00;0,00;255,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017494;Consumidor Final ;20000000001;21% 0005;16,53;3,47;0,00;0,00;0,00;0,00;0,00;0,00;20,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017495;Consumidor Final ;20000000001;21% 0005;24,79;5,21;0,00;0,00;0,00;0,00;0,00;0,00;30,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017496;Consumidor Final ;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017497;Consumidor Final ;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017498;Consumidor Final ;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017499;Consumidor Final ;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017500;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017501;Consumidor Final ;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017502;Consumidor Final ;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017503;Consumidor Final ;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017504;Consumidor Final ;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017505;Consumidor Final ;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017506;Consumidor Final ;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
04;07;2017;082-TIQUE - FACTURA B;0002;00017507;Consumidor Final ;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
