D¡a ;Mes ;Anio;Fc;Pto. Vta;Nro Compr.;Nombre del Cliente;CUIT;Alicuota (IVA);Neto ;IVA;IVA Percep;IIBB Percep;Act Vs Percep;Imp Internos;No Gravados;Exentos ;Total;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021499;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021500;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021501;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021502;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021503;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021504;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021505;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021506;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021507;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0,00;0,00;0,00;0,00;0,00;0,00;30,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021508;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021509;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021510;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021511;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021512;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021513;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021514;CONSUMIDOR FINAL;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021515;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021516;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021517;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021518;CONSUMIDOR FINAL;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021519;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021520;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021521;CONSUMIDOR FINAL;20000000001;21% 0005;115,70;24,30;0,00;0,00;0,00;0,00;0,00;0,00;140,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021522;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021523;CONSUMIDOR FINAL;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021524;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021525;CONSUMIDOR FINAL;20000000001;21% 0005;115,70;24,30;0,00;0,00;0,00;0,00;0,00;0,00;140,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021526;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021527;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021528;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021529;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0,00;0,00;0,00;0,00;0,00;0,00;30,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021530;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021531;CONSUMIDOR FINAL;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021532;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021533;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021534;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021535;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021536;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021537;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021538;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021539;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021540;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021541;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021542;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021543;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021544;CONSUMIDOR FINAL;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
01;09;2017;082-TIQUE - FACTURA B;0002;00021545;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021546;CONSUMIDOR FINAL;20000000001;21% 0005;16,53;3,47;0,00;0,00;0,00;0,00;0,00;0,00;20,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021547;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021548;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021549;CONSUMIDOR FINAL;20000000001;21% 0005;111,57;23,43;0,00;0,00;0,00;0,00;0,00;0,00;135,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021550;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021551;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021552;CONSUMIDOR FINAL;20000000001;21% 0005;140,50;29,50;0,00;0,00;0,00;0,00;0,00;0,00;170,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021553;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021554;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021555;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021556;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021557;CONSUMIDOR FINAL;20000000001;21% 0005;214,88;45,12;0,00;0,00;0,00;0,00;0,00;0,00;260,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021558;CONSUMIDOR FINAL;20000000001;21% 0005;165,29;34,71;0,00;0,00;0,00;0,00;0,00;0,00;200,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021559;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021560;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021561;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021562;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021563;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021564;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021565;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021566;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021567;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021568;CONSUMIDOR FINAL;20000000001;21% 0005;165,29;34,71;0,00;0,00;0,00;0,00;0,00;0,00;200,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021569;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021570;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021571;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021572;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021573;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021574;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021575;CONSUMIDOR FINAL;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021576;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021577;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021578;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021579;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021580;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021581;CONSUMIDOR FINAL;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021582;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021583;CONSUMIDOR FINAL;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021584;CONSUMIDOR FINAL;20000000001;21% 0005;190,08;39,92;0,00;0,00;0,00;0,00;0,00;0,00;230,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021585;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021586;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021587;CONSUMIDOR FINAL;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021588;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021589;CONSUMIDOR FINAL;20000000001;21% 0005;104,13;21,87;0,00;0,00;0,00;0,00;0,00;0,00;126,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021590;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021591;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021592;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
02;09;2017;082-TIQUE - FACTURA B;0002;00021593;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021594;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021595;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021596;CONSUMIDOR FINAL;20000000001;21% 0005;161,16;33,84;0,00;0,00;0,00;0,00;0,00;0,00;195,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021597;CONSUMIDOR FINAL;20000000001;21% 0005;148,76;31,24;0,00;0,00;0,00;0,00;0,00;0,00;180,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021598;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021599;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021600;CONSUMIDOR FINAL;20000000001;21% 0005;148,76;31,24;0,00;0,00;0,00;0,00;0,00;0,00;180,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021601;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021602;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021603;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021604;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021605;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021606;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021607;CONSUMIDOR FINAL;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021608;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021609;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021610;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021611;CONSUMIDOR FINAL;20000000001;21% 0005;16,53;3,47;0,00;0,00;0,00;0,00;0,00;0,00;20,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021612;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021613;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021614;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021615;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021616;CONSUMIDOR FINAL;20000000001;21% 0005;165,29;34,71;0,00;0,00;0,00;0,00;0,00;0,00;200,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021617;CONSUMIDOR FINAL;20000000001;21% 0005;185,95;39,05;0,00;0,00;0,00;0,00;0,00;0,00;225,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021618;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021619;CONSUMIDOR FINAL;20000000001;21% 0005;165,29;34,71;0,00;0,00;0,00;0,00;0,00;0,00;200,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021620;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021621;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021622;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021623;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021624;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021625;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021626;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0,00;0,00;0,00;0,00;0,00;0,00;30,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021627;CONSUMIDOR FINAL;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021628;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021629;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021630;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021631;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
03;09;2017;082-TIQUE - FACTURA B;0002;00021632;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
