D¡a ;Mes ;Anio;Fc;Pto. Vta;Nro Compr.;Nombre del Cliente;CUIT;Alicuota (IVA);Neto ;IVA;IVA Percep;IIBB Percep;Act Vs Percep;Imp Internos;No Gravados;Exentos ;Total
21;3;2018;001-FACTURAS A;11;92772;A.D. BARBIERI S.A;30639201232;21% 0005;41673,63;8751,46;0;0;0;0;0;0;50425,09
2;3;2018;001-FACTURAS A;4;40832;BAMBIN S.A.;30707716971;21% 0005;2400,52;504,11;0;0;0;0;0;0;2904,63
15;1;2018;001-FACTURAS A;6;20579;CERAMICA SALTEÑA S.A;33521817599;21% 0005;10922,66;2293,76;546,13;0;0;0;0;0;13762,55
29;1;2018;001-FACTURAS A;6;21048;CERAMICA SALTEÑA S.A;33521817599;21% 0005;9482,05;1991,23;474,1;0;0;0;0;0;11947,38
7;3;2018;001-FACTURAS A;6;21979;CERAMICA SALTEÑA S.A;33521817599;21% 0005;15726,36;3302,54;786,32;0;0;0;0;0;19815,22
7;3;2018;001-FACTURAS A;6;21961;CERAMICA SALTEÑA S.A;33521817599;21% 0005;860,03;180,61;43;0;0;0;0;0;1083,64
23;3;2018;001-FACTURAS A;6;22414;CERAMICA SALTEÑA S.A;33521817599;21% 0005;3259,53;684,5;162,98;0;0;0;0;0;4107,01
1;3;2018;001-FACTURAS A;1;218;CONSULTING GROIP S.R.L.;30711740208;21% 0005;13636,36;2863,64;0;0;0;0;0;0;16500
10;4;2018;001-FACTURAS A;1;220;CONSULTING GROIP S.R.L.;30711740208;21% 0005;13636,36;2863,64;0;0;0;0;0;0;16500
21;3;2018;001-FACTURAS A;10;54022;D´ACCORD S.A.;30648270417;21% 0005;33626,58;7061,58;0;0;0;0;0;0;40688,16
25;1;2018;001-FACTURAS A;3;3750;DISTRIBUIDORA FATIMA S.R.L.;20110815159;21% 0005;9052,5;1901,02;0;0;0;0;0;0;10953,52
25;1;2018;001-FACTURAS A;3;2766;DISTRIBUIDORA FATIMA S.R.L.;20110815159;21% 0005;3820,51;802,31;0;0;0;0;0;0;4622,82
26;1;2018;003-NOTAS DE CREDITO A;3;131;DISTRIBUIDORA FATIMA S.R.L.;20110815159;21% 0005;1445;303,45;0;0;0;0;0;0;1748,45
23;2;2018;001-FACTURAS A;21;130996;DURLOCK S.A.;30552816168;21% 0005;91500,6;19215,13;0;1647,01;0;0;0;0;112362,74
23;2;2018;001-FACTURAS A;21;130997;DURLOCK S.A.;30552816168;21% 0005;41532,98;8721,92;0;747,6;0;0;0;0;51002,5
23;2;2018;001-FACTURAS A;21;130998;DURLOCK S.A.;30552816168;21% 0005;5164,06;1084,45;0;92,95;0;0;0;0;6341,46
23;2;2018;001-FACTURAS A;21;130999;DURLOCK S.A.;30552816168;21% 0005;49595,98;10415,15;0;892,73;0;0;0;0;60903,86
28;2;2018;001-FACTURAS A;21;131425;DURLOCK S.A.;30552816168;21% 0005;103151,43;21661,8;0;1856,73;0;0;0;0;126669,96
20;3;2018;001-FACTURAS A;21;132736;DURLOCK S.A.;30552816168;21% 0005;57759,06;12129,4;0;1039,67;0;0;0;0;70928,13
20;3;2018;001-FACTURAS A;21;132737;DURLOCK S.A.;30552816168;21% 0005;57268,13;12026,31;0;1030,83;0;0;0;0;70325,27
20;3;2018;001-FACTURAS A;21;132738;DURLOCK S.A.;30552816168;21% 0005;71608,48;15037,78;0;1288,95;0;0;0;0;87935,21
20;3;2018;001-FACTURAS A;21;132739;DURLOCK S.A.;30552816168;21% 0005;1860,02;390,61;0;33,48;0;0;0;0;2284,11
16;3;2018;003-NOTAS DE CREDITO A;21;46941;DURLOCK S.A.;30552816168;21% 0005;4187,44;879,36;0;0;0;0;0;0;5066,8
9;4;2018;003-NOTAS DE CREDITO A;21;47925;DURLOCK S.A.;30552816168;21% 0005;2344,74;492,39;0;0;0;0;0;0;2837,13
9;4;2018;003-NOTAS DE CREDITO A;21;47926;DURLOCK S.A.;30552816168;21% 0005;2324,8;488,21;0;0;0;0;0;0;2813,01
9;4;2018;003-NOTAS DE CREDITO A;21;47927;DURLOCK S.A.;30552816168;21% 0005;2906,95;610,46;0;0;0;0;0;0;3517,41
9;4;2018;003-NOTAS DE CREDITO A;21;27928;DURLOCK S.A.;30552816168;21% 0005;75,52;15,86;0;0;0;0;0;0;91,36
1;2;2018;001-FACTURAS A;4;57869;ELECTRO MAYO S.A.;30688372085;10.5% 0004;2369,39;248,79;0;0;0;0;0;0;2618,18
1;2;2018;001-FACTURAS A;4;57869;ELECTRO MAYO S.A.;30688372085;21% 0005;43107,09;9052,49;0;0;0;0;0;0;52159,58
1;2;2018;001-FACTURAS A;4;57870;ELECTRO MAYO S.A.;30688372085;10.5% 0004;4740;497,7;0;0;0;0;0;0;5237,7
1;2;2018;001-FACTURAS A;4;57870;ELECTRO MAYO S.A.;30688372085;21% 0005;16700,1;3507,02;0;0;0;0;0;0;20207,12
28;20;2018;003-NOTAS DE CREDITO A;4;18079;ELECTRO MAYO S.A.;30688372085;21% 0005;13118,79;2754,95;0;0;0;0;0;0;15873,74
20;3;2018;001-FACTURAS A;74;74731;EMAPI S.A.;30503037226;21% 0005;58629,52;12312,2;0;0;0;0;0;0;70941,72
20;3;2018;001-FACTURAS A;74;74757;EMAPI S.A.;30503037226;21% 0005;11610,83;2438,27;0;0;0;0;0;0;14049,1
20;3;2018;001-FACTURAS A;74;74758;EMAPI S.A.;30503037226;21% 0005;1078,76;226,54;0;0;0;0;0;0;1305,3
5;4;2018;001-FACTURAS A;12;93627;ETERNIT ARGENTINA S.A.;30500971041;21% 0005;116004,03;24360,85;3480,12;4176,14;0;0;0;0;148021,14
5;4;2018;001-FACTURAS A;12;93636;ETERNIT ARGENTINA S.A.;30500971041;21% 0005;23898,37;5018,66;716,95;860,34;0;0;0;0;30494,32
27;3;2018;001-FACTURAS A;46;31983;EXPRESO RIVADAVIA S.RL.;30626009618;21% 0005;279,5;58,7;0;0;0;0;0;0;338,2
27;3;2018;001-FACTURAS A;46;82302;EXPRESO RIVADAVIA S.RL.;30626009618;21% 0005;1121,74;235,57;0;0;0;0;0;0;1357,31
32;1;2018;001-FACTURAS A;4;1973;FERROXIDO S.R.L.;30709594148;21% 0005;16525;3470,25;0;0;0;0;0;0;19995,25
8;3;2018;003-NOTAS DE CREDITO A;9;154788;FERRETEIA GENERAL PAZ S.R.L.;30707297154;21% 0005;7432,74;1560,88;0;0;0;0;0;0;8993,62
15;3;2018;002-NOTAS DE DEBITO A;9;8589;FERRETEIA GENERAL PAZ S.R.L.;30707297154;21% 0005;150;31,5;0;0;0;0;0;0;181,5
14;3;2018;001-FACTURAS A;4;16108;FIJACIONES PY S.A.;30609285261;21% 0005;6644,07;1395,25;0;0;0;0;0;0;8039,32
4;4;2018;001-FACTURAS A;3;32612;GRAZIOLI S.R.L.;33680021819;21% 0005;6172,88;1296,3;0;0;0;0;0;0;7469,18
4;4;2018;001-FACTURAS A;3;32611;GRAZIOLI S.R.L.;33680021819;21% 0005;11433,46;2401,03;0;0;0;0;0;0;13834,49
9;3;2018;001-FACTURAS A;3;32454;GRAZIOLI S.R.L.;33680021819;21% 0005;12354,1;2594,36;0;0;0;0;0;0;14948,46
12;3;2018;001-FACTURAS A;9;336746;GUPO SIMPA S.A.;30628323603;21% 0005;17269,2;3626,53;0;621,69;0;0;0;0;21517,42
21;3;2018;001-FACTURAS A;29;13426;HORIZONTES S.A.;30500130128;10.5% 0004;1170;122,85;0;0;0;0;0;0;1292,85
14;3;2018;001-FACTURAS A;13;183230;I.P.S. S.A.I.C. Y F.;30535896379;21% 0005;23818,61;5001,91;0;0;0;0;0;0;28820,52
25;1;2018;001-FACTURAS A;2;450;MOENO CESAR ANIBAL;20110524863;21% 0005;5940;1247,4;0;0;0;0;0;0;7187,4
29;3;2018;001-FACTURAS A;4;53094;NUEVAS MANUFACTURAS S.A.;30610936780;21% 0005;12588,29;2643,54;0;0;0;0;0;0;15231,83
29;3;2018;001-FACTURAS A;4;53086;NUEVAS MANUFACTURAS S.A.;30610936780;21% 0005;2634,25;553,19;0;0;0;0;0;0;3187,44
19;2;2018;001-FACTURAS A;23;34021;PAREXKLAUKOL S.A.;30556095597;21% 0005;20728,32;4352,95;621,85;746,22;0;0;0;0;26449,34
19;2;2018;001-FACTURAS A;23;34002;PAREXKLAUKOL S.A.;30556095597;21% 0005;77731,2;16323,55;2331,94;2798,32;0;0;0;0;99185,01
1;3;2018;001-FACTURAS A;23;34183;PAREXKLAUKOL S.A.;30556095597;21% 0005;93471,76;19629,07;2804,15;3364,98;0;0;0;0;119269,96
14;3;2018;001-FACTURAS A;23;34375;PAREXKLAUKOL S.A.;30556095597;21% 0005;116153,9;24392,32;3484,62;4181,54;0;0;0;0;148212,38
8;3;2018;003-NOTAS DE CREDITO A;22;118009;PAREXKLAUKOL S.A.;30556095597;21% 0005;4697,69;986,51;0;0;0;0;0;0;5684,2
3;3;2018;003-NOTAS DE CREDITO A;22;118186;PAREXKLAUKOL S.A.;30556095597;21% 0005;4431,7;930,66;0;0;0;0;0;0;5362,36
9;3;2018;003-NOTAS DE CREDITO A;22;118642;PAREXKLAUKOL S.A.;30556095597;21% 0005;4668,14;980,31;0;0;0;0;0;0;5648,45
11;4;2018;003-NOTAS DE CREDITO A;22;119452;PAREXKLAUKOL S.A.;30556095597;21% 0005;6437,58;1351,89;0;0;0;0;0;0;7789,47
26;3;2018;001-FACTURAS A;10;48226;QUEIJA S.A.;30568731936;21% 0005;20753,55;4358,25;0;747,13;0;0;0;0;25858,93
6;3;2018;001-FACTURAS A;71;20936;SALTA PLAST POLIETILENOS S.R.L.;30644685986;21% 0005;389,26;81,74;0;14,01;0;0;0;0;485,01
27;3;2018;001-FACTURAS A;71;21371;SALTA PLAST POLIETILENOS S.R.L.;30644685986;21% 0005;277,69;58,31;0;10;0;0;0;0;346
24;2;2018;001-FACTURAS A;7;51402;TUBONOR S.A.;30700067021;21% 0005;12430,2;2610,34;0;621,51;0;0;0;0;15662,05
4;4;2018;001-FACTURAS A;7;53010;TUBONOR S.A.;30700067021;21% 0005;19430,52;4080,41;0;971,53;0;0;0;0;24482,46
4;4;2018;001-FACTURAS A;7;53013;TUBONOR S.A.;30700067021;21% 0005;23453,6;4925,26;0;1172,68;0;0;0;0;29551,54
15;2;2018;001-FACTURAS A;5;4243;VICENTE ALBORS S.A.;30586321389;21% 0005;61285,19;12869,89;0;0;0;0;0;0;74155,08
28;3;2018;001-FACTURAS A;5;4432;VICENTE ALBORS S.A.;30586321389;21% 0005;63200,52;13272,11;0;0;0;0;0;0;76472,63
18;3;2018;001-FACTURAS A;264;133932;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;505268,39;106106,36;15158,08;0;2172,66;0;0;0;628705,49
18;3;2018;001-FACTURAS A;264;133933;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;159409,21;33475,93;4782,28;0;685,45;0;0;0;198352,87
18;3;2018;001-FACTURAS A;264;133937;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;4500;945;135;0;19,35;0;0;0;5599,35
18;3;2018;001-FACTURAS A;264;133938;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;4500;945;135;0;19,35;0;0;0;5599,35
18;3;2018;001-FACTURAS A;264;133939;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;4500;945;135;0;19,35;0;0;0;5599,35
19;3;2018;003-NOTAS DE CREDITO A;270;4969;HOLCIM ARGENTINA S.A.;30501111127;0% 0003;52184,9;0;;0;0;0;0;0;52184,9
18;3;2018;003-NOTAS DE CREDITO A;264;1752;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;13500;2835;405;0;58,05;0;0;0;16798,05
31;3;2018;001-FACTURAS A;264;134615;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;866174,38;181896,62;25985,28;0;3724,56;0;0;0;1077780,84
31;3;2018;001-FACTURAS A;264;134616;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;1019525,95;214100,45;30585,8;0;4383,91;0;0;0;1268596,11
31;3;2018;003-NOTAS DE CREDITO A;264;1785;HOLCIM ARGENTINA S.A.;30501111127;21% 0005;27000;5670;810;0;116,1;0;0;0;33596,1
31;3;2018;001-FACTURAS A;501;165471;LOMA NEGRA C.I.A.S.A.;30500530851;21% 0005;172901,94;36309,41;5187,06;0;0;0;0;0;214398,41
23;3;2018;001-FACTURAS A;501;164873;LOMA NEGRA C.I.A.S.A.;30500530851;21% 0005;86450,97;18154,7;2593,53;0;0;0;0;0;107199,2
28;12;2017;001-FACTURAS A;11;13089;SUC.ROBERTO SAMAN S.R.L.;30563516573;21% 0005;6317,36;1326,64;195,84;0;0;0;0;0;7839,84
9;11;2017;001-FACTURAS A;11;12880;SUC.ROBERTO SAMAN S.R.L.;30563516573;21% 0005;785,95;165,05;24,36;0;0;0;0;0;975,36
11;11;2017;001-FACTURAS A;11;12887;SUC.ROBERTO SAMAN S.R.L.;30563516573;21% 0005;1571,9;330,1;48,73;0;0;0;0;0;1950,73
2;2;2018;001-FACTURAS A;11;13235;SUC.ROBERTO SAMAN S.R.L.;30563516573;21% 0005;638,02;133,98;19,78;0;0;0;0;0;791,78
20;4;2018;001-FACTURAS A;11;13536;SUC.ROBERTO SAMAN S.R.L.;30563516573;21% 0005;1147,93;241,07;0;0;0;0;0;0;1389
12;4;2018;001-FACTURAS A;11;13501;SUC.ROBERTO SAMAN S.R.L.;30563516573;21% 0005;717,36;150,64;0;0;0;0;0;0;868
